"linking.linkers.FOXLinker","linking.linkers.TextRazorLinker","linking.linkers.BabelfyLinker","linking.linkers.DBpediaSpotlightLinker","linking.linkers.OpenTapiocaLinker","best index","max. indices","Doc. Content","max. index name"
"0.9090909090909091","0.0","0.0","0.0","0.0","0","[0]","Schäfer: Gute Sache für Katar - Hitze unerträglich. Der ehemalige Bundesliga-Trainer Winfried Schäfer hat in den vergangenen Jahren als Coach in Dubai Fußball-Erfahrung am Persischen Golf gesammelt. Schäfer zeigte sich von der WM-Vergabe an Katar für 2022 nicht überrascht, warnte aber vor den klimatischen Bedingungen. Berlin (dpa) - Der ehemalige Bundesliga-Trainer Winfried Schäfer hat in den vergangenen Jahren als Coach in Dubai Fußball-Erfahrung am Persischen Golf gesammelt. Schäfer zeigte sich von der WM-Vergabe an Katar für 2022 nicht überrascht, warnte aber vor den klimatischen Bedingungen. Hat Sie die WM-Vergabe an Katar überrascht? Schäfer:  «Man hätte eigentlich drauf wetten können. Sie haben Geld genug, sie werden ihre Stadien bauen. Es wird kein Problem für die Kataris. Es ist eine Prestigesache für sie, so wie in Abu Dhabi die Formel-1-Strecke. Es geht nur darum zu zeigen, dass sie es können - und sie können es. In dieser Region ist ja auch ein Fußball-Boom entstanden. Es wird eine sehr gute Sache werden für Katar und die Region.»Gespielt werden soll in klimatisierten Stadien. Welche Erfahrungen haben Sie mit der Hitze gesammelt? Schäfer:  «Ich habe 2005 im Juni ein Spiel in Dubai gehabt. Es war unerträglich heiß, uns Trainern lief das Wasser den Körper runter, und die Spieler haben noch spielen müssen abends um zehn Uhr. Es ist unerträglich. Ohne jegliche Verantwortung wird da Fußball gespielt in dieser Zeit.» Was heißt das für die Zuschauer? Schäfer:  «Man geht nur Klimaanlage Haus, Klimaanlage Auto, Klimaanlage Hotel. Es ist für den Fußball unerträglich.»","linking.linkers.FOXLinker"
"0.6666666666666666","0.0","0.0","0.0","0.0","0","[0]","VW Als großer Gewinner bei der Wahl der «Besten Autos 2009» stiehlt VW der Konkurrenz mit drei Erstplatzierungen die Show. Im Krisenjahr setzten sich Golf Der Volkswagen-Konzern hat bei der Wahl der «Besten Autos 2009» abgeräumt. Die Marke VW fuhr mit dem Golf, dem Multivan und dem Polo drei Siege ein. Die Ingolstädter Tochter Audi war bei der Leserwahl der Fachzeitschrift auto, motor und sport mit der Mittelklasse-Modellreihe A4/Allroad/A5, dem Cabrio R8 Spyder und dem Geländewagen Q5 erfolgreich. Porsche gewann mit seinem Panamera in der Luxusklasse, wie auto, motor und sport am Donnerstag in Stuttgart mitteilte. Daimler Konkurrent BMW ging dagegen leer aus. Allerdings setzte sich die BMW-Tochter Mini in der Klasse der Mini-Fahrzeuge an die Spitze. An der Umfrage beteiligten sich 97 000 Leser des Magazins. Die erfolgreichsten Importmarken in diesem Jahr sind Alfa Romeo, Aston Martin und Mini Paul Pietsch ist ein deutscher Automobilrennfahrer, Verleger und der älteste noch lebende Formel-1-Rennfahrer. (Quelle: Wikipedia)","linking.linkers.FOXLinker"
"0.0","0.0","0.005813953488372093","0.0","0.08333333333333333","4","[4]"," Tiger Woods Tiger WoodsTiger Woods' Mutter ließ keinen Zweifel daran aufkommen, dass ihr Sohn mit seiner reumütigen Beichte den richtigen Ton getroffen hatte. Kultida Woods gab dem Golf-Star nach seinem öffentlichen Mea Culpa volle Rückendeckung. «Ich bin so stolz auf Dich. Denke nie, dass Du alleine dastehst. Mom wird immer für Dich da sein und Dich lieben», habe sie ihm nach der Pressekonferenz im Hauptquartier der US-Profigolfer-Vereinigung in Palm Beach Gardens in Florida zugeflüstert, sagte sie People.com Nach seiner dreizehneinhalbminütigen Beichte vor einem weltweiten Fernsehpublikum hatte Woods Doch die US-Medien und die Öffentlichkeit sind nach Woods Auftritt gespalten. George Stephanopoulos, Kommentator beim US-Sender ABC, lobte die Rede als «eine der beeindruckendsten öffentlichen Entschuldigungen einer Persönlichkeit des öffentlichen Lebens». Scharfe Kritik musste Woods hingegen von dem prominenten Sportreporter Buzz Bissinger einstecken, der den Golfer kürzlich in dem Magazin Vanity Fair porträtiert hatte. «Ich glaube, er hat nichts bewirken können. Es war typisch Tiger, so beherrscht und kontrollierend wie gehabt», sagte Bissinger in der Sendung Entertainment Tonight. Er habe keine «menschliche Wärme» ausgestrahlt. Man habe den Eindruck, dies sei ein ausgeklügelter Plan für WoodsWoods' Rückkehr zum Golf Der gefallene Golf-Star habe «sehr demütig, sehr ehrlich, aber leider zu stark einstudiert gewirkt», bewertete ein Experte für Körpersprache beim Sender CBS den Auftritt des Sportlers. «Die Entschuldigung war stark inszeniert. Ich denke, diese zu sehr einstudierte Form hat Tiger Woods eher geschadet», sagte Joe Navarro dem Sender. Ava Profota, Spezialistin für Sexsucht, befand dagegen, dass dem zweifachen Vater echte Schuldgefühle anzusehen waren. «Man konnte sehen, wie er am Schlucken war. Er hatte einen Kloß im Hals und weinte fast», sagte sie der Zeitschrift People «Er wirkte wie ein Roboter», urteilte die 39-jährige Herb Rhee in der Zeitung New York Daily News über Woods. «Die Leute, besonders Frauen, werden seine Produkte nicht mehr kaufen wollen», prophezeite der Golf-Fan. «Wenn man jetzt Tiger Woods hört, denkt man an Betrüger, nicht Golfer». «Ich denke, die Rede war von seinem Agenten geschrieben», sagte der 44 Jahre alte Sanford Martin «Ich war dumm und egoistisch», hatte Woods in seiner Rede gesagt und angekündigt, eine Sexsucht-Therapie fortzusetzen. «Ich habe meine Fans enttäuscht. Für sie ist das eine persönliche Enttäuschung.» Ende November waren Affären und Details aus WoodsWoods' Privatleben in die Schlagzeilen geraten. Der milliardenschwere Golf Einen Zeitpunkt für seine mögliche Rückkehr zum Profi-Sport gibt es nicht. Mehrere Sponsoren begrüßten seinen Beicht-Auftritt vor den Kameras. «Tiger hat sich entschuldigt und seine Situation erklärt», sagte eine Sprecherin des Sportartikelherstellers Nike. «Nike steht ganz hinter ihm und seiner Familie. Wir freuen uns, wenn er zum Golfspielen zurückkehrt.»
","linking.linkers.OpenTapiocaLinker"
"0.0","0.0","0.0","0.0","0.0","0","[0, 1, 2, 3, 4]"," Neun Tage nach der Explosion auf der Bohrinsel verseucht das auslaufende Öl die Küste von Louisiana An der Küste des US-Bundesstaates Louisiana bereiten sich die Einsatzkräfte weiter auf das Eintreffen eines riesigen Ölteppichs vor. Medienberichte, wonach erste Ölklumpen das Land bereits erreicht hätten, konnte ein Sprecher der Küstenwache am Morgen nicht bestätigen. Dünnflüssiger Ölschlick schwappt in der Region der Mississippi «Es ist sehr schwierig in der Nacht, vor allem wegen des großen Gebiets, das betroffen sein könnte», sagte der Sprecher weiter. Genauere Erkenntnisse erhoffe man sich von einem Überflug bei erstem Tageslicht. Eine große Zahl Öl-Barrieren sei aber bereits ausgebracht worden, um die Küsten vor dem Öl zu schützen, das seit dem Untergang einer Ölplattform im Golf von Mexiko Ungünstige südöstliche Winde hatten das Öl bereits am späten Donnerstagnachmittag bis auf wenige Kilometer vor das Wildschutzgebiet Pass-A-Loutre am Mississippi-Delta im Süden des Staates Louisiana zugetrieben, wie ein Sprecher der US-Wetterbehörde NOAA Hoffnungen der Küstenwache Damit droht der Südküste der USA die schwerste Umweltkatastrophe seit Jahrzehnten. Hunderte von Fisch-, Vogel- und anderen Arten sind akut bedroht.  Ebenfalls gefährdet sind Austernbänke und die Fanggründe für Krustentiere. Der Gouverneur von Louisiana, Bobby Jindal, rief den Notstand aus. «Das gibt Anlass zu erster Sorge», sagte David Kennedy von der Meeresschutzbehörde NOAA «Seit etwa 30 Minuten können wir es riechen», sagte ein Austernzüchter am Donnerstag in der Ortschaft Empire an der Küste von Louisiana Am Mittwoch wurde klar, dass das Öl aus der Ölbohrplattform ungehindert aus drei verschiedenen Lecks strömt. Am Tag fließen so rund 5000 Barrel (795.000 Liter) ins Meer, fünfmal so viel wie anfangs vermutet. Inzwischen wird es für möglich gehalten, dass das Ausmaß der Tankerkatastrophe der «Exxon Valdez» übertroffen werden könnte. Damals, 1989, flossen im Prinz-William-Sund in Alaska 41,64 Millionen Liter Öl ins Meer. Im Golf von Mexiko Unterdessen wächst der Druck auf den Mineralölkonzern BP. US-Präsident Barack Obama betonte, dass BP für die Bekämpfung des Ölteppichs zur Kasse gebeten werde. Außerdem wurden erste Schadensersatzklagen von Krabbenfischern eingereicht. «Wir sind wirklich angewidert», sagte der Austernzüchter Byron Marinovitch. «Wir glauben nichts mehr, was von BP Die 64 Kilometer vor der Küste gelegene «Deepwater Horizon» explodierte am 20. April. Dabei kamen vermutlich elf Arbeiter ums Leben.
","NONE"
"0.0","0.0","0.0","0.0","0.0","0","[0, 1, 2, 3, 4]","Kate Middletons alter Golf angeblich bei Ebay. Wieder einmal glaubt ein Brite, aus früherem Besitz von Catherine, der Frau von Prinz William , Profit schlagen zu können: Ein alter VW Golf , den Kate Middleton mal gefahren haben soll, ist bei Ebay zu ersteigern.  London (dpa) - Wieder einmal glaubt ein Brite, aus früherem Besitz von Catherine , der Frau von Prinz William , Profit schlagen zu können: Ein alter VW Golf , den Kate Middleton mal gefahren haben soll, ist bei Ebay zu ersteigern. Das Auto - Baujahr 2003 - sei von Kate an ihren Bruder James übergegangen, bevor es ein Autohändler im Jahr 2009 erstand, schreibt der Anbieter in dem Internet-Auktionshaus. Der Startpreis von gut 23 000 Pfund (etwa 26 000 Euro) liegt deutlich über dem Marktpreis des Fahrzeugs. Vor einiger Zeit erlitt ein Immobilienverwerter Schiffbruch, als er das Haus, in dem Kate während ihrer Kindheit wohnte, versteigerte. Das Haus wurde nur für 485 000 Pfund verkauft - nicht einmal für den Schätzpreis von 500 000. Auktion bei Ebay ","NONE"
"0.5","0.0","0.0","0.0","0.0","0","[0]","Citroën C4: Solider Golf-Gegner. München (dpa/tmn) - Konkurrenten des VW Golf haben es schwer in Deutschland. Bei den Neuverkäufen ist zum Beispiel der Citroën C4 chancenlos gegen den Platzhirsch aus Wolfsburg. Doch der Franzose muss keine schlechte Wahl sein. München (dpa/tmn) - Konkurrenten des VW Golf haben es schwer in Deutschland. Bei den Neuverkäufen ist zum Beispiel der Citroën C4 chancenlos gegen den Platzhirsch aus Wolfsburg. Doch der Franzose muss keine schlechte Wahl sein. Mit Blick auf die Zuverlässigkeit macht der Kompakte C4 laut dem ADAC «kaum noch Probleme». Dass er weniger wertstabil ist als ein Golf, könnte ebenfalls als Entscheidungshilfe beim Gebrauchtkauf wichtig sein. Modelle jüngerer Baujahre fielen dem Autoclub meist nur noch wegen entladener Batterien und Reifendefekten negativ auf. Probleme gab es vergleichsweise häufig mit Fahrzeugen von 2005, die mit defekten Temperaturanzeigen und fehlerhaften Wegfahrsperren in der ADAC-Pannenstatistik auftauchen. «Ohne große Schwächen» - so lautet dennoch das Gesamturteil des Clubs.Zum Marktstart des C4 im Jahr 2004 kam der Kompakte als Schrägheck und Coupé in den Handel. Zwei Jahre später wurde eine Minivan-Version mit dem Namenszusatz Picasso nachgereicht - wahlweise in der «Grand»-Ausführung mit sieben Sitzen. 2008, zwei Jahre vor dem Start der zweiten Generation, wurde das Modell aufgefrischt: Neben optischen Retuschen wie einem neuen Stoßfänger und mehr Chromzierrat bekam der C4 vor allem neue Motoren.Je nach Baujahr und Generation sorgen im C4 Ottomotoren in neun Leistungsstufen zwischen 65 kW/88 PS und 130 kW/177 PS für Vortrieb. Die Auswahl an Dieselaggregaten beschränkt sich auf fünf Motoren zwischen 66 kW/90 PS und 110 kW/150 PS. Zwischenzeitlich gab es auch eine Bioflex-Version für den Einsatz von Bio-Ethanol. Rund 11 700 Euro kostet ein C4 THP 150 in der Ausstattungslinie Tendance von 2008 mit 110 kW/150 PS. Ein C4 1.6 16 V VTR Plus von 2004 mit 80 kW/109 PS wird in der Schwacke-Liste mit 6250 Euro geführt. Für den Siebensitzer mit Dieselantrieb C4 Picasso 2.0 HDI FAP ESG6 Tendance (100 kW/136 PS) sind rund 13 450 Euro fällig.","linking.linkers.FOXLinker"
"0.6153846153846154","0.0","0.0","0.0","0.0","0","[0]","Tiger Vor den Augen zahlreicher Fans und Journalisten startet Tiger Woods bei den 76. Masters in Augusta (USA «Welcome back, Tiger!». Die meisten Fans haben Tiger Woods schon vor seinem ersten Abschlag in Augusta an diesem Donnerstag verziehen. Und sichtlich gerührt vom herzlichen Empfang hat der reumütige Ehebrecher zumindest sein sportliches Ziel beim 76. Golf-Masters auch klar formuliert. «Nichts hat sich geändert. Ich will hier gewinnen», tönte der 34 Jahre alte US-Amerikaner vor seinem 15. Auftritt auf dem Par-72-Kurs im Azaleenmeer von Georgia. Die deutschen Profis Martin Kaymer und der zweimalige Masterssieger Bernhard Langer «Tiger, wir lieben Dich», «Schön, dass Du wieder da bist», «Du bist immer noch der Größte» - überall entlang der Fairways im exklusivsten Klub der Welt wurde Woods in Großbuchstaben gefeiert. Die Fangefühle nach dem tiefen Fall des Superstars sind überraschend warm und freundlich. Kein Zweifel: Der Tiger ist zurück in seinem «Wohnzimmer» an der legendären Magnolia Lane. Nach selbstgewählter fünfmonatiger Abstinenz setzt der Brachenprimus zum Sprung auf seinen fünften Masters-Titel an. Am 15. November 2009 war er bisher das letzte Mal seiner Profession nachgegangen und dabei Turniersieger in Australien Auch ohne Wettkampfpraxis hat Woods nach seiner Sexsucht-Therapie der Konkurrenz wieder den Kampf angesagt. «Warum, glaubt ihr, ist er hier? Bestimmt nicht für seine Gesundheit oder irgendetwas anderes. Er macht einen großen Schritt, um sein Leben wieder in den Griff zu bekommen», beschreibt der 70 Jahre alte Jack Nicklaus, die wahren Motive des wohl besten Golfspielers der Geschichte. Woods (14 Majors) will den Grand Slam-Rekord des «Golden Bear» (18) NicklausMedienhype wie beim Amtsantritt von Obama Beichte, Sühne und Bekenntnisse des über 45 Tage therapierten Ehesünders Woods waren gestern. Golf, Glanz und Glamour stehen wie von selbst schon wieder ganz ober auf der Prioritätenliste, wenn der Quotenbringer an diesem Donnerstag um 19.42 Uhr MEZ (live bei Sky) mit dem Südkoreaner K.J. Choi und seinem US-Landsmann Matt Kuchar im vorletzten Flight am Tee Nummer 1 steht. Das Medienaufkommen wird mit dem Hype beim Amtsantritt von US-Präsident Barack Obama «Ich habe mich schon lange nicht mehr so auf den ersten Abschlag gefreut. Aber es geht nicht darum, Titel zu gewinnen. Es geht darum, wie man sein Leben lebt. In Zukunft muss ich ein besserer Mensch werden», teilte Woods der Welt mit. Die Konkurrenz drückt der Werbeikone und dem erstem Sportmilliardär die Daumen. Allein seine Rückkehr lässt die TV-Einschaltquoten um bis zu 60 Prozent in die Höhe schnellen. Auch Turnierdotierungen werden entsprechend erhöht.
","linking.linkers.FOXLinker"
"0.38461538461538464","0.0","0.0","0.0","0.0","0","[0]","VW Polo IV: Dauerbrenner mit Startschwierigkeiten. Berlin (dpa/tmn) - Zu den automobilen Dauerbrennern aus Wolfsburg zählt neben dem VW Golf auch dessen kleiner Bruder - der Polo. Mittlerweile gibt es den seit 1975 gebauten Kleinwagen in fünfter Generation. Berlin (dpa/tmn) - Zu den automobilen Dauerbrennern aus Wolfsburg zählt neben dem VW Golf auch dessen kleiner Bruder - der Polo. Mittlerweile gibt es den seit 1975 gebauten Kleinwagen in fünfter Generation. In der Zulassungsstatistik rangiert er mal auf dem zweiten, mal auf dem dritten Platz. Deutlich größer sind die Abstände zwischen den Plätzen, die der VW Polo in der Pannenstatistik des ADAC belegt: Die für Gebrauchtwagenkäufer relevante vierte Generation startete 2001 vergleichsweise schwach, wurde werkseitig aber nach und nach verbessert.Bei 1,4-Liter-Benzinern bis zum Baujahr 2003 registrierte der Automobilclub recht häufig Motorschäden durch Einfrieren bei tiefen Außentemperaturen. Probleme bei Ottomotoren machten auch defekte Saugrohrdruckfühler (bis 2003), kaputte Lambdasonden und nasse Zündkerzen (beides bis 2006). Bei der Hauptuntersuchung werden bei allen Baujahren der vierten Polo-Generation vergleichsweise oft Mängel festgestellt.Die Geschichte des VW Polo beginnt 1975, als der Kleinwagen als baugleicher Konkurrent des Audi 50 in den Handel kam. Die vierte Generation wurde 2001 aufgelegt - als Drei- und Fünftürer. Zwischen 2002 und 2005 gab es eine Stufenheck-Limousine, den Polo Classic. 2005 war zudem das Jahr eines großen Facelifts, bei dem der Polo das Gesicht des Kleinwagens Lupo verlor und anschließend mehr wie ein Passat aussah. Technisch blieb der Wagen aber nahezu unverändert. Wie für einen Kleinwagen üblich, überwiegen beim Motorenangebot die Benziner: Das Angebot ist im Vergleich zu den Selbstzündern fast doppelt so groß. Je nach Baujahr und Version leisten die Ottomotoren zwischen 40 kW/55 PS und 132 kW/180 PS, die Diesel-Motoren zwischen 47 kW/64 PS und 96 kW/130 PS.Auf dem Gebrauchtwagenmarkt am teuersten gehandelt wird laut der Schwacke-Liste der Polo 1.8 GTI Cup Edition mit 132 kW/180 PS von 2009: Mit 14 000 Euro steht diese Version in der Preissammlung. Mit 12 300 Euro im Schnitt etwas günstiger ist der Top-Diesel, der Polo 1.9 TDI GT Rocket mit 96 kW/130 PS, aus dem gleichen Jahr. Ein Polo 1.4 16V Comfortline mit 74 kW/100 PS starkem Benziner von 2005 sollte für etwa 6750 Euro zu bekommen sein.","linking.linkers.FOXLinker"
"0.0","0.0","0.0","0.0","0.0","0","[0, 1, 2, 3, 4]","Erneut deutscher Frachter gekapert. Somalische Piraten haben im Golf von Aden einen deutschen Getreidefrachter geentert. Die Besatzung des Containerschiffes ist offensichtlich unverletzt.  Nach übereinstimmenden Medienberichten griffen die Piraten das deutsche Schiff am frühen Morgen im Golf von Aden an. Die Besatzung habe der EU-Mission «Atlanta» gemeldet, dass ihr Schiff angegriffen worden sei, bestätigte ein Bundeswehrsprecher.  Nachdem die Besatzung den Angriff gemeldet habe, sei der Kontakt abgebrochen, sagte der Sprecher weiter. Nach dem Frachter werde gesucht. Er sei das Schiff einer deutschen Reederei - Herkunft und Stärke der Besatzung seien unbekannt. Die Männer sollen aber nach Informationen von Spiegel Online nicht aus Deutschland stammen. Die Besatzung des Schiffes sei unverletzt, sagte ein Vertreter der in Kenia ansässigen Organisation East African Seafarers Assistance.  In den vergangenen Monaten hatten somalische Piraten zahlreiche Schiffe entführt und hohe Lösegelder erpresst. Auch der deutsche Frachter «Hansa Stavanger» ist in der Gewalt von Seeräubern. ","NONE"
"0.5625","0.0","0.008695652173913044","0.0","0.0","0","[0]","Ex-BP-Chef Hayward bringt Fonds an die Börse. Der frühere BP-Chef Tony Hayward, wegen seines unglücklichen Krisenmanagements nach der Ölpest im Golf von Mexiko gefeuert, greift wieder ins unternehmerische Geschehen ein. London (dpa) - Der frühere BP-Chef Tony Hayward, wegen seines unglücklichen Krisenmanagements nach der Ölpest im Golf von Mexiko gefeuert, greift wieder ins unternehmerische Geschehen ein. Hayward werde zusammen mit dem Milliardär Nat Rothschild, dem Unternehmer Tom Daniel und dem Goldman-Sachs-Manager Julian Metherell unter dem Firmennamen Vallares einen Investmentfonds für Unternehmungen im  Energiesektor an die Börse bringen, teilten die Investoren über die London Stock Exchange am Donnerstag mit. Der Börsengang, der von den Bankhäusern Credit Suisse und JPMorgan Cazenove betreut wird, soll nach dem 20. Juni sein. Das Geschäftsmodell folge dem Vorbild des Vallar Investmentfonds für Bergbauunternehmen, den Rothschild vor einem Jahr an die Börse gebracht hatte. Hayward will mit dem Börsengang rund eine Milliarde Pfund (1,12 Milliarden Euro) einspielen. Mit dem Geld will er Firmenteile von weltweit agierenden Öl- und Gaskonzernen kaufen. Konzerne wie BP und Royal Dutch Shell trennten sich in jüngster Zeit von Geschäftsfeldern, um ihr Portfolio zu bereinigen. Stoßrichtung der Investoren sind wenig oder nicht entwickelte Regionen der Erde. «Wir werden das Geld haben, den Zugang zu Fonds und die Fähigkeit, Wertschöpfung zu betreiben», sagte Hayward. «Dort, wo den bisherigen Eigentümern sowohl Kapital als auch technische Expertise fehlen», fügte er hinzu.Hayward ist gegenwärtig Mitglied im Aufsichtsrat des Joint Ventures TNK-BP, das die Briten gemeinsam mit einem Oligarchen- Konsortium in Russland betreiben. Mit den Partnern dort gab es zuletzt großen Streit, weil die sich gegen Explorationsvorhaben von BP in der Arktis, gemeinsam mit dem russischen Staatskonzern Rosneft, sträuben. Vorstellung über Börse ","linking.linkers.FOXLinker"
"0.1","0.0","0.0","0.0","0.0","0","[0]","VW-Tuninggipfel: Golf Power-Cabrio feiert Premiere. Reifnitz (dpa/tmn) - Volkswagen hat das neue Golf Cabrio aufgemotzt: Die Studie mit dem Beinamen R Concept leistet 199 kW/270 PS, teilte der Hersteller mit. Premiere feierte das Konzeptfahrzeug beim GTI -Treffen in Reifnitzam Wörthersee (1. - 4. Juni).  Reifnitz(dpa/tmn) - Volkswagen hat das neue Golf Cabrio aufgemotzt: Die Studie mit dem Beinamen R Concept leistet 199 kW/270 PS, teilte der Hersteller mit. Premiere feierte das Konzeptfahrzeug beim GTI -Treffen in Reifnitzam Wörthersee (1. - 4. Juni). Der 2,0 Liter große Turbobenziner beschleunigt das Golf Cabrio in weniger als sechs Sekunden auf Tempo 100 und weiter bis auf 250 km/h. Der Motor soll bereits ab 2500 Umdrehungen pro Minute stattliche 350 Newtonmeter Drehmoment entwickeln. Ob der 25 Millimeter tiefergelegte und edel ausgestattete Wagen Serienchancen hat, ließen die Wolfsburger offen. Das gilt auch für die geschlossene Golf-R -Studie mit gleicher Motorisierung und vielen Karbonteilen. Das Auto wurde beim VW-Tuninggipfel am Wörthersee in den Farbvarianten «Velvet Grey Metallic» und «Aplomb Blue» vorgestellt. Die tschechische VW-Tochter Skoda hat für das GTI -Treffen in Reifnitzden Rallyesportwagen Fabia Super 2000 zum Roadster umgebaut. Das Konzeptauto Fabia RS 2000 bietet vier luftige Sitzplätze und als besonderen Hingucker eine tief umlaufende Scheibe. Zum Antrieb des Roadsters machte Skoda keine Angaben. In der Rallye-Version steckt ein Saugmotor, der 199 kW/270 PS entwickelt. Webseite des GTI-Treffens ","linking.linkers.FOXLinker"
"0.0","0.0","0.0","0.0","0.0","0","[0, 1, 2, 3, 4]"," Das «Schöne Entchen von Cordoba» hat das Golf-Turnier seines Lebens gespielt und die düpierte Konkurrenz mit dem Weltranglisten-Führenden Tiger Woods Mit einem Par am 2. Extra-Loch entriss Angel «Patito Lindo» Cabrera in Augusta/Georgia dem Amerikaner Kenny Perry noch dessen sicher geglaubten ersten Major-Titel. Als dem 48-jährigen Golf-Senior aus Kentucky die Nerven versagten, schlug die große Stunde des Argentiniers, der einst aus ärmlichsten Verhältnisse in die Kaste der Golf «Im Masters zu siegen, ist der Traum eines jeden Golfprofis. Ich bin emotional so aufgewühlt, dass mir fast die Worte fehlen», schluchzte Cabrera im «Wohnzimmer» von Seriensieger Tiger Woods, der bei der Jagd nach seinem 15. Majortitel nur auf dem 5. Rang gelandet war. Immer wieder gingen Schwergewicht Cabrera die Bilder von dem Krimi durch den Kopf, als Perry auf den letzen beiden Löchern der regulären vier Runden seinen Vorsprung von zwei Schlägen gegen ihn und US-Profi Chad Campbell «Ich werde wahrscheinlich nie wieder die Chance auf den Titel haben, aber ich hatte unglaublich viel Spaß. Ich hätte das Turnier wirklich gewinnen müssen, aber leider verloren. Ich bin stolz, dass Angel es gepackt hat», meinte Perry, dessen Traum nach vier Tagen im strammen Wind über Georgia innerhalb von Minuten verwehte. Nach vier Runden hatten die drei mit je 276 Schlägen gleichauf gelegen. Campbell stieg am ersten Extra-Loch mit einem Bogey aus. Nach einem Bunkerschlag tanzte sein Ball auf der Lochkante, rollte aber wieder aufs Grün. Das zweite Extra-Loch konnte Perry erst mit Bogey beenden und Cabrera Als Titelverteidiger Trevor Immelman dem schwergewichtigen Cabrera in der Schlusszeremonie als erstem Argentinier überhaupt in das «Grüne Jacket» des Masters-Siegers verhalf, ging auch ein Traum in Erfüllung. Vor 41 Jahren hatte sein legendärer Landsmann Roberto de Vicenzo als erster Argentinier das Stechen beim Masters verpasst, weil er versehentlich nicht seine eigene sondern die falsche Scorecard unterschrieb. Zum US-Opensieg schenkte er Cabrera Topstar Woods hatte sich in einem faszierendem Zweikampf von größtem Unterhaltungswert vor 30.000 Zuschauern Seite an Seite mit dem Weltranglisten-Zweiten Phil Mickelson zerrieben. Erstmals seit acht Jahren bei einem Major gingen die Golfgiganten wieder zusammen auf die letzte Runde. Linkshänder Mickelson zauberte auf den ersten neun Löchern mit sechs Birdies, bis Woods nach einem Eagle sowie vier Birdies gleichgezogen hatte. Die Fans waren begeistert. Aber Woods unterliefen in seiner besten Turnierrunde wie Mickelson Die Deutschen spielten überhaupt keine Rolle im Kampf um den Siegerscheck von 1,45 Millionen aus der Gesamtdotierung von 7,5 Millionen Dollar. Martin Kaymer (58.) und Bernhard Langer (73.) hatten den Cut wie schon im Vorjahr verpasst. Aufsteiger Kaymer aus Mettmann fiel um einen auf den 21. Rang in der Weltrangliste zurück. Langer verdient sein Geld seit zwei Jahren auf der US-Championstour der über 50-Jährigen.
","NONE"
"0.5714285714285714","0.0","0.0","0.0","0.0","0","[0]","Sonderkämpfer sollen gegen Piraten helfen. Deutsche Eliteeinheiten sollen angesichts der Piratengefahr näher am Golf von Aden stationiert werden. Damit sollen Befreiungsaktionen erleichtert werden, wenn Schiffe gekapert werden. Dies ist nach einem Bericht des Nachrichtenmagazins Der Spiegel  die Konsequenz aus einer geplatzten Befreiungsaktion vor knapp einer Woche, als Seeräuber das deutsche Containerschiff «Hansa Stavanger» in ihre Gewalt brachten. Eine Einheit der GSG 9 sei schon nach Kenia unterwegs gewesen. Die Piraten hätten sich und ihre Beute aber zu schnell in Sicherheit bringen können. Das Auswärtige Amt äußerte sich zu dem Bericht nicht. Eine Sprecherin hob hervor, der Krisenstab bemühe sich weiter mit Nachdruck um eine Lösung. Laut Spiegel erwägt die Bundesregierung, Eliteeinheiten von Bundespolizei und Bundeswehr in Dschibuti und Mombasa zu stationieren, um künftig schneller eingreifen zu können. Die «Hansa Stavanger» war am vergangenen Samstag von fünf Piraten gekapert und zu ihrem Stützpunkt in der Bucht von Harardere in Somalia gebracht worden. Mittlerweile soll das Schiff der Hamburger Reederei «Leonhardt und Blumberg» dort vor dem somalischen Festland Anker geworfen haben. Piraten bewachten den Frachter. Bei den deutschen Staatsbürgern, die als Geiseln festgehalten werden, soll es sich um den Kapitän und vier leitende Schiffsoffiziere handeln. Auch Amerika erwägt nach Medienangaben eine neue Strategie im Umgang mit den Piraten. In die Verhandlungen um die Geiselnahme des amerikanischen Kapitäns Richard Phillips (53) schaltet sich jetzt die US-Bundespolizei FBI ein. Wie der TV-Sender CNN berichtete, solle der FBI mit den Piraten in Kontakt treten. Zugleich hieß es, das Containerschiff «<!---->Maersk Alabama<!---->» sei von der somalischen Küste auf dem Weg nach Kenia. Es werde in etwa 15 Stunden im Hafen von Mombasa erwartet. Die Piraten hatten gestern zunächst die «<!---->Maersk Alabama<!---->» in ihre Gewalt gebracht. Sie waren dann aber von der amerikanischen Besatzung von Bord vertrieben worden. Dabei gelang es den Piraten allerdings, den Kapitän in einem Rettungsboot zu verschleppen. Die US-Reederei erklärte, die Sicherheit des Kapitäns habe Vorrang.","linking.linkers.FOXLinker"
"0.3333333333333333","0.0","0.0","0.0","0.0","0","[0]","Experten: Im Golf Washington (dpa) - Experten der US-Regierung haben die Schätzungen über die Menge des sprudelnden Öls im Golf von Mexiko dramatisch nach oben korrigiert. Wissenschaftler gingen mittlerweile von einer täglichen Menge zwischen etwa 1600 und 3400 Tonnen Rohöl aus, sagte die Direktorin der US-Geologiebehörde USGS. Bislang war offiziell von rund 700 Tonnen ausgegangen worden. Der Konzern BP versucht mit einer spektakulären Aktion, den Ölfluss zu stoppen. Bislang sei das aber nur vorübergehend gelungen, hieß es.
","linking.linkers.FOXLinker"
